year,occurrence_loss,aggregate_loss,n_events
58500,0.0,0.0,0
58501,36838097.24417436,48746946.77723892,2
58502,0.0,0.0,0
58503,0.0,0.0,0
58504,20222226.592572995,20222226.592572995,1
58505,0.0,0.0,0
58506,0.0,0.0,0
58507,0.0,0.0,0
58508,11908849.533064563,11908849.533064563,1
58509,10557403.032947248,10557403.032947248,1
58510,11849486.086485364,22047533.766377166,2
58511,16149138.731255114,16149138.731255114,1
58512,16246669.462293182,16246669.462293182,1
58513,23854279.15679451,23854279.15679451,1
58514,53279025.50097735,53279025.50097735,1
58515,56478443.606970534,100037630.37598264,3
58516,8125080.817041025,8125080.817041025,1
58517,36838097.24417436,36838097.24417436,1
58518,7101002.246140659,7101002.246140659,1
58519,14128361.669668384,41404037.92904191,3
58520,0.0,0.0,0
58521,36799396.2331159,44697125.25415405,2
58522,91982186.5800761,103831672.66656145,2
58523,157173218.42980057,230626231.0741157,4
58524,0.0,0.0,0
58525,0.0,0.0,0
58526,0.0,0.0,0
58527,0.0,0.0,0
58528,0.0,0.0,0
58529,0.0,0.0,0
58530,0.0,0.0,0
58531,56478443.606970534,97704572.38934498,2
58532,410750302.65752566,410750302.65752566,1
58533,63843965.128431976,63843965.128431976,1
58534,53279025.50097735,53279025.50097735,1
58535,212687498.15249857,218464705.69487518,2
58536,9987901.464909498,17270429.37961292,2
58537,0.0,0.0,0
58538,9554454.261012316,9554454.261012316,1
58539,9865173.930592958,9865173.930592958,1
58540,0.0,0.0,0
58541,0.0,0.0,0
58542,42215319.95831929,42215319.95831929,1
58543,0.0,0.0,0
58544,556721802.5968833,565443895.7128989,2
58545,0.0,0.0,0
58546,762261831.7271177,797391438.5038792,2
58547,3386554.3238806548,3386554.3238806548,1
58548,0.0,0.0,0
58549,31662217.629934967,31662217.629934967,1
58550,139014885.23257294,139014885.23257294,1
58551,0.0,0.0,0
58552,12208205.639153829,12208205.639153829,1
58553,48488707.56902155,48488707.56902155,1
58554,45601306.037989445,45601306.037989445,1
58555,0.0,0.0,0
58556,0.0,0.0,0
58557,30842238.187661607,30842238.187661607,1
58558,311209791.8481888,321254969.53119636,2
58559,50178331.26088573,60961477.69559944,2
58560,48466815.82742663,71065224.07116604,3
58561,14443257.98441732,14443257.98441732,1
58562,22726325.56925513,22726325.56925513,1
58563,7728414.014892113,7728414.014892113,1
58564,5942345.612417857,5942345.612417857,1
58565,0.0,0.0,0
58566,8836536.882363116,8836536.882363116,1
58567,8722093.116015498,16450507.13090761,2
58568,0.0,0.0,0
58569,5665798.4090952445,5665798.4090952445,1
58570,7503646.437152933,7503646.437152933,1
58571,13727191.213268137,13727191.213268137,1
58572,0.0,0.0,0
58573,0.0,0.0,0
58574,17517195.619108282,17517195.619108282,1
58575,12816249.745235998,20319896.18238893,2
58576,486318137.0442418,486318137.0442418,1
58577,41708084.91622211,41708084.91622211,1
58578,6023169.281063305,6023169.281063305,1
58579,192264564.0328964,256316042.30434003,4
58580,0.0,0.0,0
58581,26842822.900202997,26842822.900202997,1
58582,0.0,0.0,0
58583,55446985.74385813,73491614.77399448,2
58584,20878684.5389264,20878684.5389264,1
58585,0.0,0.0,0
58586,12816249.745235998,33628033.99966797,3
58587,45633375.10545571,45633375.10545571,1
58588,0.0,0.0,0
58589,9854264.830902014,15849896.540496856,2
58590,0.0,0.0,0
58591,98308682.75766745,98308682.75766745,1
58592,142575026.52904588,149129861.22121307,2
58593,0.0,0.0,0
58594,14128361.669668384,40765273.93195977,4
58595,7141032.628504204,7141032.628504204,1
58596,203489783.36316997,203489783.36316997,1
58597,0.0,0.0,0
58598,0.0,0.0,0
58599,36684845.61445957,46239299.87547188,2
58600,274871929.4704863,274871929.4704863,1
58601,0.0,0.0,0
58602,0.0,0.0,0
58603,0.0,0.0,0
58604,123518040.32367264,135730742.90679517,2
58605,10839293.166531978,10839293.166531978,1
58606,0.0,0.0,0
58607,0.0,0.0,0
58608,0.0,0.0,0
58609,15124379.32002312,15124379.32002312,1
58610,0.0,0.0,0
58611,89102724.23618326,139281055.497069,2
58612,0.0,0.0,0
58613,8391508.878099462,8391508.878099462,1
58614,0.0,0.0,0
58615,14555563.168156981,21083355.64628473,2
58616,0.0,0.0,0
58617,0.0,0.0,0
58618,13727191.213268137,33324375.188892886,3
58619,0.0,0.0,0
58620,17736576.258348428,17736576.258348428,1
58621,0.0,0.0,0
58622,0.0,0.0,0
58623,0.0,0.0,0
58624,37305734.96849781,37305734.96849781,1
58625,5995631.709594843,5995631.709594843,1
58626,6005200.440237049,6005200.440237049,1
58627,4953485.662089885,4953485.662089885,1
58628,0.0,0.0,0
58629,13853691.142361563,27043619.37730547,2
58630,39759421.90636887,39759421.90636887,1
58631,0.0,0.0,0
58632,108186737.72935107,108186737.72935107,1
58633,0.0,0.0,0
58634,0.0,0.0,0
58635,0.0,0.0,0
58636,80365283.25640513,80365283.25640513,1
58637,20878684.5389264,31717977.70545838,2
58638,0.0,0.0,0
58639,22917059.609529834,42560773.964168385,3
58640,0.0,0.0,0
58641,0.0,0.0,0
58642,0.0,0.0,0
58643,0.0,0.0,0
58644,0.0,0.0,0
58645,17628400.535356544,17628400.535356544,1
58646,8290832.335293303,8290832.335293303,1
58647,0.0,0.0,0
58648,0.0,0.0,0
58649,5995631.709594843,5995631.709594843,1
58650,16951221.25895195,16951221.25895195,1
58651,11878730.741301032,16832216.403390918,2
58652,0.0,0.0,0
58653,12175268.743866755,12175268.743866755,1
58654,60239222.93355177,79540744.20122737,2
58655,0.0,0.0,0
58656,57849380.11663275,57849380.11663275,1
58657,0.0,0.0,0
58658,8125080.817041025,8125080.817041025,1
58659,521484224.7918078,521484224.7918078,1
58660,15124379.32002312,15124379.32002312,1
58661,0.0,0.0,0
58662,0.0,0.0,0
58663,0.0,0.0,0
58664,0.0,0.0,0
58665,89102724.23618326,95852751.23331179,2
58666,120145054.07751082,174166960.5811105,2
58667,98308682.75766745,98308682.75766745,1
58668,10783146.434713703,10783146.434713703,1
58669,7563609.154481918,7563609.154481918,1
58670,0.0,0.0,0
58671,0.0,0.0,0
58672,0.0,0.0,0
58673,369480547.8470932,377771380.1823865,2
58674,30732134.933129326,60743184.84925231,2
58675,0.0,0.0,0
58676,0.0,0.0,0
58677,0.0,0.0,0
58678,0.0,0.0,0
58679,8836536.882363116,8836536.882363116,1
58680,0.0,0.0,0
58681,0.0,0.0,0
58682,0.0,0.0,0
58683,0.0,0.0,0
58684,18044629.03013634,24081826.77517443,2
58685,27885546.977948673,27885546.977948673,1
58686,12099533.413758263,12099533.413758263,1
58687,300796241.33144593,383748710.28852713,2
58688,0.0,0.0,0
58689,0.0,0.0,0
58690,20878684.5389264,26367567.531188164,2
58691,0.0,0.0,0
58692,0.0,0.0,0
58693,0.0,0.0,0
58694,0.0,0.0,0
58695,13512800.783321777,13512800.783321777,1
58696,0.0,0.0,0
58697,12212702.583122531,12212702.583122531,1
58698,160969527.86446097,160969527.86446097,1
58699,45000108.67770727,53290941.01300057,2
58700,48488707.56902155,48488707.56902155,1
58701,60499981.401469365,60499981.401469365,1
58702,10042145.998409696,10042145.998409696,1
58703,6508001.343298825,6508001.343298825,1
58704,112184322.83102371,130228951.86116004,2
58705,0.0,0.0,0
58706,0.0,0.0,0
58707,0.0,0.0,0
58708,0.0,0.0,0
58709,0.0,0.0,0
58710,297871470.0642087,318396014.23898363,2
58711,0.0,0.0,0
58712,0.0,0.0,0
58713,0.0,0.0,0
58714,135580556.58013487,142246723.62808436,2
58715,45000108.67770727,45000108.67770727,1
58716,0.0,0.0,0
58717,19490378.32271216,31219299.31443349,2
58718,0.0,0.0,0
58719,37298179.87215075,52923275.86893309,3
58720,0.0,0.0,0
58721,0.0,0.0,0
58722,6027835.870813565,6027835.870813565,1
58723,771302659.1448709,771302659.1448709,1
58724,0.0,0.0,0
58725,0.0,0.0,0
58726,0.0,0.0,0
58727,8749370.200578064,8749370.200578064,1
58728,0.0,0.0,0
58729,254415803.87238276,366545341.5610577,2
58730,36838097.24417436,36838097.24417436,1
58731,0.0,0.0,0
58732,99195409.56022304,99195409.56022304,1
58733,0.0,0.0,0
58734,0.0,0.0,0
58735,8178843.749937272,8178843.749937272,1
58736,178083795.41614407,339092465.6278467,4
58737,0.0,0.0,0
58738,0.0,0.0,0
58739,13380857.006023608,20346073.34123881,2
58740,67717804.0780963,67717804.0780963,1
58741,0.0,0.0,0
58742,9987901.464909498,9987901.464909498,1
58743,13935953.733035963,13935953.733035963,1
58744,0.0,0.0,0
58745,11232988.936521646,11232988.936521646,1
58746,55936329.74169238,69528313.27708007,2
58747,0.0,0.0,0
58748,14220661.234194111,14220661.234194111,1
58749,0.0,0.0,0
58750,261454254.65229827,281584842.2464057,2
58751,10785986.148584582,10785986.148584582,1
58752,44304989.20945672,44304989.20945672,1
58753,8027896.285298104,12783021.942835907,2
58754,0.0,0.0,0
58755,0.0,0.0,0
58756,0.0,0.0,0
58757,0.0,0.0,0
58758,0.0,0.0,0
58759,0.0,0.0,0
58760,7814425.236326847,7814425.236326847,1
58761,17517195.619108282,17517195.619108282,1
58762,0.0,0.0,0
58763,44162474.731962726,44162474.731962726,1
58764,32844348.390300386,49091017.85259357,2
58765,48693626.09443842,55456005.92878856,2
58766,13189928.234943908,21087657.255982056,2
58767,45601306.037989445,99841256.62889682,3
58768,44162474.731962726,44162474.731962726,1
58769,18650743.10103509,18650743.10103509,1
58770,0.0,0.0,0
58771,13189928.234943908,13189928.234943908,1
58772,49547864.39399839,90057333.14604072,2
58773,0.0,0.0,0
58774,0.0,0.0,0
58775,94104154.83243945,153466198.32110715,2
58776,102933064.03536722,220341080.85484937,3
58777,0.0,0.0,0
58778,0.0,0.0,0
58779,32745027.622941643,32745027.622941643,1
58780,6460167.9109365055,6460167.9109365055,1
58781,0.0,0.0,0
58782,219644202.05678594,229539814.9456483,2
58783,0.0,0.0,0
58784,6991775.479865093,6991775.479865093,1
58785,36684845.61445957,36684845.61445957,1
58786,17736576.258348428,17736576.258348428,1
58787,0.0,0.0,0
58788,10198047.679891802,10198047.679891802,1
58789,16049793.483649122,27002558.420040026,2
58790,0.0,0.0,0
58791,56478443.606970534,56478443.606970534,1
58792,19490378.32271216,26156545.370661654,2
58793,27504748.040028088,36753384.425461575,2
58794,11544609.454996193,11544609.454996193,1
58795,0.0,0.0,0
58796,13380857.006023608,13380857.006023608,1
58797,129301643.2140253,129301643.2140253,1
58798,59362043.48866769,72859137.56281993,2
58799,24470562.19356168,41358266.81636174,2
58800,0.0,0.0,0
58801,14495682.033825403,14495682.033825403,1
58802,10839293.166531978,10839293.166531978,1
58803,97067047.98094109,165052153.76475906,3
58804,19301521.2676756,19301521.2676756,1
58805,0.0,0.0,0
58806,503288463.4122036,517244938.1345744,2
58807,0.0,0.0,0
58808,0.0,0.0,0
58809,27191805.57120662,27191805.57120662,1
58810,60499981.401469365,115700680.75232747,2
58811,281687508.95890105,292513254.1919556,2
58812,55669446.24493294,55669446.24493294,1
58813,0.0,0.0,0
58814,16951221.25895195,16951221.25895195,1
58815,0.0,0.0,0
58816,54795177.54887406,54795177.54887406,1
58817,33995604.145553775,33995604.145553775,1
58818,0.0,0.0,0
58819,0.0,0.0,0
58820,0.0,0.0,0
58821,14555563.168156981,26405049.254642345,2
58822,14690228.692548672,14690228.692548672,1
58823,62803725.171181396,62803725.171181396,1
58824,0.0,0.0,0
58825,24403435.90729855,24403435.90729855,1
58826,17628400.535356544,17628400.535356544,1
58827,11938591.692281011,19039593.93842167,2
58828,13935953.733035963,13935953.733035963,1
58829,0.0,0.0,0
58830,17936363.113734826,30999199.14920084,3
58831,22493610.732077528,36989292.76590293,2
58832,0.0,0.0,0
58833,15940314.731823515,31260444.285617176,3
58834,0.0,0.0,0
58835,0.0,0.0,0
58836,0.0,0.0,0
58837,0.0,0.0,0
58838,8178843.749937272,8178843.749937272,1
58839,66155230.57748134,66155230.57748134,1
58840,0.0,0.0,0
58841,50898944.704040326,76295908.73379894,3
58842,100511951.524465,100511951.524465,1
58843,0.0,0.0,0
58844,11938591.692281011,23171580.628802657,2
58845,21586983.873457942,37330205.78124001,2
58846,10042145.998409696,17324673.913113117,2
58847,6554834.692167189,6554834.692167189,1
58848,16246669.462293182,21912467.871388428,2
58849,0.0,0.0,0
58850,97067047.98094109,102555930.97320285,2
58851,9248636.38543349,13906171.63431277,2
58852,0.0,0.0,0
58853,0.0,0.0,0
58854,0.0,0.0,0
58855,0.0,0.0,0
58856,15940314.731823515,33856275.79792037,3
58857,15743221.907782067,31431911.87930501,3
58858,0.0,0.0,0
58859,270066971.4091965,280624374.44214374,2
58860,0.0,0.0,0
58861,0.0,0.0,0
58862,11018385.29553137,11018385.29553137,1
58863,6018939.013184824,6018939.013184824,1
58864,22493610.732077528,25880165.05595818,2
58865,0.0,0.0,0
58866,9635074.535040397,9635074.535040397,1
58867,0.0,0.0,0
58868,0.0,0.0,0
58869,516553967.5007916,524945476.37889105,2
58870,598346661.7655623,608128820.2640657,2
58871,0.0,0.0,0
58872,6027835.870813565,6027835.870813565,1
58873,9554454.261012316,9554454.261012316,1
58874,0.0,0.0,0
58875,33855825.99741504,33855825.99741504,1
58876,0.0,0.0,0
58877,0.0,0.0,0
58878,13935953.733035963,13935953.733035963,1
58879,0.0,0.0,0
58880,0.0,0.0,0
58881,0.0,0.0,0
58882,19490378.32271216,19490378.32271216,1
58883,130104359.93696454,135057845.59905443,2
58884,54021906.50359968,78810029.34658642,3
58885,0.0,0.0,0
58886,20130587.59410746,39603046.28165394,3
58887,41199185.613181844,41199185.613181844,1
58888,17736576.258348428,17736576.258348428,1
58889,0.0,0.0,0
58890,6991775.479865093,6991775.479865093,1
58891,0.0,0.0,0
58892,0.0,0.0,0
58893,53279025.50097735,59316223.246015444,2
58894,0.0,0.0,0
58895,76691412.17896822,88684471.27721874,2
58896,83100719.93274279,93574135.09638055,2
58897,0.0,0.0,0
58898,9854264.830902014,16955267.077042673,2
58899,33866403.96374103,33866403.96374103,1
58900,0.0,0.0,0
58901,0.0,0.0,0
58902,32745027.622941643,32745027.622941643,1
58903,0.0,0.0,0
58904,0.0,0.0,0
58905,0.0,0.0,0
58906,0.0,0.0,0
58907,0.0,0.0,0
58908,107286225.54187241,107286225.54187241,1
58909,4953485.662089885,4953485.662089885,1
58910,0.0,0.0,0
58911,0.0,0.0,0
58912,0.0,0.0,0
58913,19301521.2676756,19301521.2676756,1
58914,0.0,0.0,0
58915,6508001.343298825,6508001.343298825,1
58916,15627904.307432618,15627904.307432618,1
58917,13853691.142361563,19850315.421509407,2
58918,36268675.45144332,36268675.45144332,1
58919,6037197.745038094,10792323.402575895,2
58920,320235956.7104534,581446979.8983823,3
58921,0.0,0.0,0
58922,6750026.997128538,6750026.997128538,1
58923,0.0,0.0,0
58924,10825745.233054593,10825745.233054593,1
58925,77958623.71402198,77958623.71402198,1
58926,6762379.834350139,6762379.834350139,1
58927,409342303.2379346,424466682.5579577,2
58928,4657535.24887928,4657535.24887928,1
58929,6750026.997128538,6750026.997128538,1
58930,13935953.733035963,27278569.03568452,2
58931,22493610.732077528,22493610.732077528,1
58932,17936363.113734826,17936363.113734826,1
58933,0.0,0.0,0
58934,380586486.85901403,454151945.0298152,4
58935,120743640.52197525,130956067.41155297,2
58936,0.0,0.0,0
58937,0.0,0.0,0
58938,55936329.74169238,55936329.74169238,1
58939,0.0,0.0,0
58940,44162474.731962726,44162474.731962726,1
58941,0.0,0.0,0
58942,31662217.629934967,31662217.629934967,1
58943,0.0,0.0,0
58944,12474405.967996178,18140204.377091423,2
58945,0.0,0.0,0
58946,41708084.91622211,41708084.91622211,1
58947,13106715.046466138,17444010.829265963,2
58948,299365086.0406992,359130792.957689,3
58949,0.0,0.0,0
58950,0.0,0.0,0
58951,207706048.68280393,207706048.68280393,1
58952,10198047.679891802,19027915.598209377,2
58953,19661155.565997753,19661155.565997753,1
58954,19271965.542354703,19271965.542354703,1
58955,23854279.15679451,30362280.500093337,2
58956,12816249.745235998,17473784.994115278,2
58957,0.0,0.0,0
58958,149290880.2878418,149290880.2878418,1
58959,5777207.542376611,5777207.542376611,1
58960,160969527.86446097,160969527.86446097,1
58961,10198047.679891802,10198047.679891802,1
58962,99195409.56022304,99195409.56022304,1
58963,0.0,0.0,0
58964,203489783.36316997,203489783.36316997,1
58965,0.0,0.0,0
58966,0.0,0.0,0
58967,0.0,0.0,0
58968,0.0,0.0,0
58969,0.0,0.0,0
58970,0.0,0.0,0
58971,451214814.5837312,468438384.6646279,3
58972,0.0,0.0,0
58973,20222226.592572995,30991864.848595273,2
58974,0.0,0.0,0
58975,112044799.3066122,171656516.82461533,3
58976,12208205.639153829,23989961.943498112,3
58977,13512800.783321777,13512800.783321777,1
58978,42814485.658037834,42814485.658037834,1
58979,0.0,0.0,0
58980,8125080.817041025,8125080.817041025,1
58981,0.0,0.0,0
58982,11544609.454996193,11544609.454996193,1
58983,16887704.62280006,16887704.62280006,1
58984,0.0,0.0,0
58985,7897729.02103815,7897729.02103815,1
58986,7897729.02103815,7897729.02103815,1
58987,0.0,0.0,0
58988,9895612.888862375,9895612.888862375,1
58989,45633375.10545571,45633375.10545571,1
58990,0.0,0.0,0
58991,15743221.907782067,24034054.24307537,2
58992,0.0,0.0,0
58993,44162474.731962726,83369880.72419997,2
58994,0.0,0.0,0
58995,0.0,0.0,0
58996,19301521.2676756,19301521.2676756,1
58997,12212702.583122531,24091433.324423563,2
58998,15124379.32002312,15124379.32002312,1
58999,398887645.0123905,398887645.0123905,1
59000,0.0,0.0,0
59001,5488882.992261764,9826178.775061589,2
59002,18044629.03013634,18044629.03013634,1
59003,0.0,0.0,0
59004,22726325.56925513,35833040.61572127,2
59005,5995631.709594843,5995631.709594843,1
59006,41101875.11812751,51082939.39276954,2
59007,14791866.619392429,26891400.03315069,2
59008,11938591.692281011,18398759.603217516,2
59009,48693626.09443842,48693626.09443842,1
59010,323204756.9241266,323204756.9241266,1
59011,9987901.464909498,9987901.464909498,1
59012,128627707.8954528,128627707.8954528,1
59013,75899945.04660885,93417140.66571712,2
59014,267657697.1823908,370581791.452739,2
59015,51272576.40259859,63746982.37059477,2
59016,0.0,0.0,0
59017,48488707.56902155,48488707.56902155,1
59018,345792053.5479289,419853092.7306194,4
59019,315342862.3927663,326710029.83883333,2
59020,36480264.8918034,36480264.8918034,1
59021,0.0,0.0,0
59022,39759421.90636887,46521801.740719005,2
59023,168016933.55161604,184586872.02815348,3
59024,11878730.741301032,11878730.741301032,1
59025,17443374.18952123,17443374.18952123,1
59026,0.0,0.0,0
59027,130104359.93696454,130104359.93696454,1
59028,13956474.722370777,13956474.722370777,1
59029,4337295.782799825,4337295.782799825,1
59030,0.0,0.0,0
59031,8504991.919199593,8504991.919199593,1
59032,132941131.31938066,139449132.6626795,2
59033,0.0,0.0,0
59034,142575026.52904588,159954420.70222723,2
59035,41199185.613181844,50447821.99861533,2
59036,4337295.782799825,4337295.782799825,1
59037,515193138.1588577,533067142.20710677,3
59038,0.0,0.0,0
59039,0.0,0.0,0
59040,26629415.66336205,26629415.66336205,1
59041,7728414.014892113,7728414.014892113,1
59042,0.0,0.0,0
59043,45000108.67770727,45000108.67770727,1
59044,0.0,0.0,0
59045,129061001.083929,129061001.083929,1
59046,76648379.82680458,76648379.82680458,1
59047,119313026.44085646,119313026.44085646,1
59048,45251038.32161601,51778830.79974376,2
59049,13935953.733035963,19959123.01409927,2
59050,0.0,0.0,0
59051,130104359.93696454,175104468.61467183,2
59052,15627904.307432618,15627904.307432618,1
59053,0.0,0.0,0
59054,0.0,0.0,0
59055,58310321.95134956,58310321.95134956,1
59056,17628400.535356544,17628400.535356544,1
59057,13935953.733035963,13935953.733035963,1
59058,0.0,0.0,0
59059,9895612.888862375,9895612.888862375,1
59060,6750026.997128538,6750026.997128538,1
59061,0.0,0.0,0
59062,14690228.692548672,20098349.99336701,2
59063,16149138.731255114,29339066.96619902,2
59064,169043455.24308804,205312130.69453135,2
59065,29749122.54602083,29749122.54602083,1
59066,8482609.237855114,8482609.237855114,1
59067,11367167.44606704,28658315.224079568,3
59068,340432197.63519055,438297180.1396785,6
59069,66155230.57748134,66155230.57748134,1
59070,0.0,0.0,0
59071,0.0,0.0,0
59072,0.0,0.0,0
59073,0.0,0.0,0
59074,70247373.90946679,78638882.78756624,2
59075,0.0,0.0,0
59076,30370001.68302957,46652953.99375816,2
59077,366239011.7296317,390642447.6369303,2
59078,394418490.72633487,394418490.72633487,1
59079,0.0,0.0,0
59080,15627904.307432618,21623536.01702746,2
59081,211515478.8209992,259351274.65087372,3
